date,x,y,z
2016-09-17T05:25:34.839+02:00,-0.0298461914062,-0.00727844238281,-1.01029968262
2016-09-17T05:25:34.949+02:00,-0.0319519042969,-0.00648498535156,-1.00852966309
2016-09-17T05:25:35.048+02:00,-0.0303192138672,-0.00834655761719,-1.00975036621
2016-09-17T05:25:35.148+02:00,-0.0294189453125,-0.00721740722656,-1.00798034668
2016-09-17T05:25:35.238+02:00,-0.0286407470703,-0.00871276855469,-1.00903320312
2016-09-17T05:25:35.340+02:00,-0.0290374755859,-0.00724792480469,-1.00798034668
2016-09-17T05:25:35.438+02:00,-0.0299224853516,-0.00439453125,-1.01518249512
2016-09-17T05:25:35.549+02:00,-0.0315551757812,-0.00570678710938,-1.01631164551
2016-09-17T05:25:35.637+02:00,-0.034423828125,-0.00624084472656,-1.00895690918
2016-09-17T05:25:35.737+02:00,-0.0339508056641,-0.00656127929688,-1.00691223145
2016-09-17T05:25:35.837+02:00,-0.0308837890625,-0.00929260253906,-1.00712585449
2016-09-17T05:25:35.936+02:00,-0.0296630859375,-0.00791931152344,-1.00758361816
2016-09-17T05:25:36.037+02:00,-0.0286712646484,-0.00746154785156,-1.0078125
2016-09-17T05:25:36.136+02:00,-0.0283508300781,-0.00860595703125,-1.01068115234
2016-09-17T05:25:36.236+02:00,-0.0310363769531,-0.00750732421875,-1.01005554199
2016-09-17T05:25:36.335+02:00,-0.03271484375,-0.00581359863281,-1.00944519043
2016-09-17T05:25:36.435+02:00,-0.0320739746094,-0.00732421875,-1.00971984863
2016-09-17T05:25:36.545+02:00,-0.0314788818359,-0.00450134277344,-1.01020812988
2016-09-17T05:25:36.645+02:00,-0.0280914306641,-0.00914001464844,-1.00762939453
2016-09-17T05:25:36.734+02:00,-0.0304565429688,-0.00860595703125,-1.00825500488
2016-09-17T05:25:36.834+02:00,-0.0309753417969,-0.00611877441406,-1.00953674316
2016-09-17T05:25:36.944+02:00,-0.0314788818359,-0.00556945800781,-1.00950622559
2016-09-17T05:25:37.035+02:00,-0.0319366455078,-0.00785827636719,-1.00921630859
2016-09-17T05:25:37.134+02:00,-0.0303192138672,-0.00608825683594,-1.00842285156
2016-09-17T05:25:37.244+02:00,-0.0300903320312,-0.00830078125,-1.00860595703
2016-09-17T05:25:37.333+02:00,-0.0299072265625,-0.00819396972656,-1.00970458984
2016-09-17T05:25:37.433+02:00,-0.0288391113281,-0.00827026367188,-1.01063537598
2016-09-17T05:25:37.533+02:00,-0.0307006835938,-0.00869750976562,-1.00743103027
2016-09-17T05:25:37.643+02:00,-0.0306701660156,-0.00856018066406,-1.00801086426
2016-09-17T05:25:37.733+02:00,-0.0314483642578,-0.00712585449219,-1.00932312012
2016-09-17T05:25:37.842+02:00,-0.0314483642578,-0.00767517089844,-1.00674438477
2016-09-17T05:25:37.943+02:00,-0.0280303955078,-0.00558471679688,-1.00219726562
2016-09-17T05:25:38.032+02:00,-0.0310668945312,-0.00889587402344,-1.00729370117
2016-09-17T05:25:38.142+02:00,-0.0291748046875,-0.00726318359375,-1.01219177246
2016-09-17T05:25:38.232+02:00,-0.0314788818359,-0.00619506835938,-1.00975036621
2016-09-17T05:25:38.331+02:00,-0.0297393798828,-0.00724792480469,-1.00787353516
2016-09-17T05:25:38.441+02:00,-0.0309753417969,-0.00631713867188,-1.00946044922
2016-09-17T05:25:38.540+02:00,-0.0318908691406,-0.00587463378906,-1.00891113281
2016-09-17T05:25:38.640+02:00,-0.0310974121094,-0.00845336914062,-1.01020812988
2016-09-17T05:25:38.730+02:00,-0.0296936035156,-0.00828552246094,-1.00729370117
2016-09-17T05:25:38.830+02:00,-0.0288848876953,-0.0084228515625,-1.00845336914
2016-09-17T05:25:38.940+02:00,-0.0285797119141,-0.00837707519531,-1.0101776123
2016-09-17T05:25:39.039+02:00,-0.0297698974609,-0.00732421875,-1.01083374023
2016-09-17T05:25:39.131+02:00,-0.0303955078125,-0.00439453125,-1.01293945312
2016-09-17T05:25:39.239+02:00,-0.0322418212891,-0.00639343261719,-1.02021789551
2016-09-17T05:25:39.329+02:00,-0.0276641845703,-0.00825500488281,-1.01634216309
2016-09-17T05:25:39.429+02:00,-0.0290832519531,-0.00772094726562,-1.01220703125
2016-09-17T05:25:39.529+02:00,-0.0273132324219,-0.00892639160156,-1.01037597656
2016-09-17T05:25:39.638+02:00,-0.0309753417969,-0.00831604003906,-1.00883483887
2016-09-17T05:25:39.729+02:00,-0.0301361083984,-0.00523376464844,-1.00859069824
2016-09-17T05:25:39.828+02:00,-0.0314483642578,-0.00933837890625,-1.00982666016
2016-09-17T05:25:39.938+02:00,-0.0308990478516,-0.00459289550781,-1.00480651855
2016-09-17T05:25:40.037+02:00,-0.0326995849609,-0.0108032226562,-1.00550842285
2016-09-17T05:25:40.127+02:00,-0.0298461914062,-0.00883483886719,-1.01077270508
2016-09-17T05:25:40.237+02:00,-0.0289154052734,-0.0069580078125,-1.00746154785
2016-09-17T05:25:40.327+02:00,-0.0317077636719,-0.00312805175781,-1.00994873047
